index,max_temp,min_temp,wind_speed,wind_temp,rain,hum,visibility,clouds,chaleur_index,rosee,pressure,sunrise,sunset,holiday,weekday,workday,avg_temp,string_date,year,month,day,wkday,casual,registered,cnt,atemp
2012-07-13,36.0,21.0,3.333333333333333,21.0,0.0,0.71,10.0,33.0,34.0,18.0,1023.0,4.0,19.0,0.0,4.0,1.0,28.5,2012/07/13,2012,7,13,4,1511,5988,7499,30.7481822431388
2012-07-14,33.0,22.0,4.166666666666667,22.0,2.0,0.83,9.0,58.0,34.0,23.0,1023.0,4.0,19.0,0.0,5.0,1.0,27.5,2012/07/14,2012,7,14,5,2355,4614,6969,29.625401872522247
2012-07-15,35.0,21.0,5.0,21.0,2.0,0.95,7.875,37.0,37.0,23.0,1021.0,4.0,19.0,0.0,6.0,0.0,28.0,2012/07/15,2012,7,15,6,1920,4111,6031,30.17528710466649
2012-07-16,36.0,22.0,4.166666666666667,22.0,2.0,0.83,9.75,24.0,38.0,24.0,1016.0,4.0,19.0,0.0,0.0,0.0,29.0,2012/07/16,2012,7,16,0,1088,5742,6830,31.30496162869897
2012-07-17,41.0,25.0,3.611111111111111,25.0,0.0,0.7,10.0,8.0,42.0,22.0,1012.0,4.0,19.0,0.0,1.0,1.0,33.0,2012/07/17,2012,7,17,1,921,5865,6786,35.73502317372565
2012-07-18,40.0,26.0,4.444444444444445,26.0,2.0,0.63,9.875,28.0,43.0,25.0,1012.0,4.0,19.0,0.0,2.0,1.0,33.0,2012/07/18,2012,7,18,2,799,4914,5713,35.80614842319656
2012-07-19,36.0,22.0,3.611111111111111,22.0,2.0,0.86,9.875,35.0,37.0,23.0,1015.0,4.0,19.0,0.0,3.0,1.0,29.0,2012/07/19,2012,7,19,3,888,5703,6591,31.301306782049434
2012-07-20,29.0,22.0,3.888888888888889,22.0,7.0,1.0,6.125,79.0,31.0,25.0,1014.0,4.0,19.0,0.0,4.0,1.0,25.5,2012/07/20,2012,7,20,4,747,5123,5870,27.403359171975424
2012-07-21,29.0,22.0,4.722222222222222,22.0,1.0,0.85,10.0,87.0,29.0,21.0,1020.0,5.0,19.0,0.0,5.0,1.0,25.5,2012/07/21,2012,7,21,5,1264,3195,4459,27.35398293261524
2012-07-22,31.0,22.0,2.5,22.0,1.0,0.93,6.75,67.0,32.0,23.0,1023.0,5.0,19.0,0.0,6.0,0.0,26.5,2012/07/22,2012,7,22,6,2544,4866,7410,28.590773275999847
2012-07-23,38.0,28.0,3.888888888888889,26.0,2.0,0.82,9.75,23.0,39.0,23.0,1020.0,5.0,19.0,0.0,0.0,0.0,33.0,2012/07/23,2012,7,23,0,1135,5831,6966,35.76013754190839
2012-07-24,37.0,28.0,8.88888888888889,26.0,0.0,0.73,9.875,15.0,41.0,22.0,1013.0,5.0,19.0,0.0,1.0,1.0,32.5,2012/07/24,2012,7,24,1,1140,6452,7592,35.46948256164093
2012-07-25,37.0,26.0,2.7777777777777777,24.0,,0.62,10.0,8.0,35.0,17.0,1015.0,5.0,19.0,0.0,2.0,1.0,31.5,2012/07/25,2012,7,25,2,1383,6790,8173,34.01584878426894
2012-07-26,40.0,27.0,7.5,26.0,,0.71,9.875,22.0,45.0,22.0,1010.0,5.0,19.0,0.0,3.0,1.0,33.5,2012/07/26,2012,7,26,3,1036,5825,6861,36.580639595746376
2012-07-27,37.0,31.0,6.666666666666666,30.0,0.0,0.6,10.0,12.0,39.0,22.0,1011.0,5.0,19.0,0.0,4.0,1.0,34.0,2012/07/27,2012,7,27,4,1259,5645,6904,37.11065493783997
2012-07-28,33.0,27.0,3.888888888888889,25.0,5.0,0.76,9.0,40.0,35.0,22.0,1015.0,5.0,19.0,0.0,5.0,1.0,30.0,2012/07/28,2012,7,28,5,2234,4451,6685,32.417426193935206
2012-07-29,33.0,25.0,3.611111111111111,23.0,1.0,0.79,8.875,51.0,33.0,22.0,1017.0,5.0,19.0,0.0,6.0,0.0,29.0,2012/07/29,2012,7,29,6,2153,4444,6597,31.301306782049434
2012-07-30,33.0,28.0,5.833333333333333,26.0,0.0,0.85,10.0,43.0,34.0,23.0,1017.0,5.0,19.0,0.0,0.0,0.0,30.5,2012/07/30,2012,7,30,0,1040,6065,7105,33.034786484635504
2012-07-31,33.0,26.0,3.0555555555555554,25.0,3.0,0.86,7.875,46.0,34.0,24.0,1017.0,5.0,19.0,0.0,1.0,1.0,29.5,2012/07/31,2012,7,31,1,968,6248,7216,31.84493795834942
2012-08-01,33.0,27.0,3.333333333333333,24.0,1.0,0.76,9.875,20.0,33.0,22.0,1013.0,5.0,19.0,0.0,2.0,1.0,30.0,2012/08/01,2012,8,1,2,1074,6506,7580,32.40153150325634
2012-08-02,36.0,29.0,2.5,26.0,0.0,0.78,8.75,44.0,36.0,22.0,1012.0,5.0,19.0,0.0,3.0,1.0,32.5,2012/08/02,2012,8,2,3,983,6278,7261,35.07441323705041
2012-08-03,38.0,31.0,4.444444444444445,28.0,0.0,0.7,9.625,49.0,40.0,23.0,1017.0,5.0,19.0,0.0,4.0,1.0,34.5,2012/08/03,2012,8,3,4,1328,5847,7175,37.493465002196956
2012-08-04,37.0,30.0,5.0,28.0,3.0,0.73,8.75,36.0,39.0,23.0,1020.0,5.0,19.0,0.0,5.0,1.0,33.5,2012/08/04,2012,8,4,5,2345,4479,6824,36.41478391995958
2012-08-05,35.0,27.0,8.055555555555555,26.0,4.0,0.8,9.875,41.0,37.0,23.0,1021.0,5.0,19.0,0.0,6.0,0.0,31.0,2012/08/05,2012,8,5,6,1707,3757,5464,33.673180203555894
2012-08-06,31.0,28.0,3.0555555555555554,26.0,10.0,0.81,9.375,58.0,34.0,24.0,1019.0,5.0,19.0,0.0,0.0,0.0,29.5,2012/08/06,2012,8,6,0,1233,5780,7013,31.84493795834942
2012-08-07,35.0,28.0,4.722222222222222,26.0,0.0,0.82,9.625,54.0,37.0,23.0,1016.0,5.0,19.0,0.0,1.0,1.0,31.5,2012/08/07,2012,8,7,1,1278,5995,7273,34.13268819631058
2012-08-08,37.0,27.0,1.3888888888888888,26.0,,0.85,7.375,49.0,39.0,23.0,1015.0,5.0,19.0,0.0,2.0,1.0,32.0,2012/08/08,2012,8,8,2,1263,6271,7534,34.397127825861205
2012-08-09,37.0,29.0,4.722222222222222,27.0,0.0,0.72,9.875,16.0,39.0,22.0,1014.0,5.0,19.0,0.0,3.0,1.0,33.0,2012/08/09,2012,8,9,3,1196,6090,7286,35.82736451223441
2012-08-10,33.0,28.0,6.944444444444445,26.0,2.0,0.73,9.75,49.0,34.0,22.0,1010.0,5.0,19.0,0.0,4.0,1.0,30.5,2012/08/10,2012,8,10,4,1065,4721,5786,33.06191694980757
2012-08-11,30.0,26.0,6.388888888888888,24.0,1.0,0.87,8.625,39.0,31.0,22.0,1014.0,5.0,19.0,0.0,5.0,1.0,28.0,2012/08/11,2012,8,11,5,2247,4052,6299,30.16141899265651
2012-08-12,34.0,26.0,3.0555555555555554,24.0,0.0,0.73,9.0,21.0,33.0,19.0,1015.0,5.0,19.0,0.0,6.0,0.0,30.0,2012/08/12,2012,8,12,6,2182,4362,6544,32.392731226116126
2012-08-13,35.0,26.0,2.2222222222222223,24.0,0.0,0.66,10.0,23.0,34.0,19.0,1017.0,5.0,19.0,0.0,0.0,0.0,30.5,2012/08/13,2012,8,13,0,1207,5676,6883,32.8975657119815
2012-08-14,32.0,26.0,5.833333333333333,24.0,4.0,0.83,9.5,34.0,32.0,21.0,1014.0,5.0,19.0,0.0,1.0,1.0,29.0,2012/08/14,2012,8,14,1,1128,5656,6784,31.31389224096186
2012-08-15,32.0,26.0,3.611111111111111,24.0,9.0,0.82,9.625,48.0,33.0,22.0,1012.0,5.0,19.0,0.0,2.0,1.0,29.0,2012/08/15,2012,8,15,2,1198,6149,7347,31.301306782049434
2012-08-16,35.0,25.0,3.333333333333333,23.0,0.0,0.72,10.0,11.0,32.0,18.0,1015.0,5.0,19.0,0.0,3.0,1.0,30.0,2012/08/16,2012,8,16,3,1338,6267,7605,32.40153150325634
2012-08-17,36.0,26.0,5.555555555555555,24.0,2.0,0.61,10.0,23.0,35.0,21.0,1013.0,5.0,19.0,0.0,4.0,1.0,31.0,2012/08/17,2012,8,17,4,1483,5665,7148,33.598916222530875
2012-08-18,31.0,23.0,5.555555555555555,22.0,0.0,0.83,10.0,32.0,31.0,19.0,1012.0,5.0,18.0,0.0,5.0,1.0,27.0,2012/08/18,2012,8,18,5,2827,5038,7865,29.026218307247134
2012-08-19,32.0,23.0,2.2222222222222223,21.0,0.0,0.72,10.0,20.0,30.0,16.0,1015.0,5.0,18.0,0.0,6.0,0.0,27.5,2012/08/19,2012,8,19,6,1208,3341,4549,29.681458675131182
2012-08-20,20.0,19.0,5.277777777777778,18.0,11.0,0.91,8.0,92.0,20.0,19.0,1016.0,5.0,18.0,0.0,0.0,0.0,19.5,2012/08/20,2012,8,20,0,1026,5504,6530,20.491534199858194
2012-08-21,33.0,23.0,1.6666666666666665,20.0,2.0,0.84,9.0,31.0,31.0,19.0,1019.0,5.0,18.0,0.0,1.0,1.0,28.0,2012/08/21,2012,8,21,1,1081,5925,7006,30.231175765272816
2012-08-22,34.0,25.0,2.7777777777777777,23.0,1.0,0.73,9.875,14.0,31.0,18.0,1021.0,5.0,18.0,0.0,2.0,1.0,29.5,2012/08/22,2012,8,22,2,1094,6281,7375,31.839025309452893
2012-08-23,33.0,27.0,4.166666666666667,25.0,0.0,0.77,10.0,6.0,32.0,20.0,1021.0,5.0,18.0,0.0,3.0,1.0,30.0,2012/08/23,2012,8,23,3,1363,6402,7765,32.42466813281678
2012-08-24,34.0,26.0,3.611111111111111,24.0,0.0,0.71,10.0,16.0,34.0,19.0,1020.0,5.0,18.0,0.0,4.0,1.0,30.0,2012/08/24,2012,8,24,4,1325,6257,7582,32.40973587996849
2012-08-25,29.0,25.0,5.555555555555555,22.0,7.0,0.84,9.0,63.0,29.0,21.0,1022.0,5.0,18.0,0.0,5.0,1.0,27.0,2012/08/25,2012,8,25,5,1829,4224,6053,29.026218307247134
2012-08-26,29.0,26.0,5.277777777777778,24.0,7.0,0.86,9.75,45.0,29.0,23.0,1024.0,5.0,18.0,0.0,6.0,0.0,27.5,2012/08/26,2012,8,26,6,1483,3772,5255,29.602819438104554
2012-08-27,30.0,25.0,5.833333333333333,23.0,1.0,0.87,7.875,41.0,31.0,22.0,1022.0,5.0,18.0,0.0,0.0,0.0,27.5,2012/08/27,2012,8,27,0,989,5928,6917,29.592997997288208
2012-08-28,34.0,25.0,5.0,24.0,0.0,0.83,10.0,25.0,33.0,21.0,1014.0,5.0,18.0,0.0,1.0,1.0,29.5,2012/08/28,2012,8,28,1,935,6105,7040,31.876968054291883
2012-08-29,31.0,23.0,4.166666666666667,22.0,,0.76,10.0,31.0,29.0,18.0,1017.0,5.0,18.0,0.0,2.0,1.0,27.0,2012/08/29,2012,8,29,2,1177,6520,7697,29.065548620463346
2012-08-30,34.0,23.0,2.5,21.0,,0.8,10.0,39.0,34.0,21.0,1020.0,5.0,18.0,0.0,3.0,1.0,28.5,2012/08/30,2012,8,30,3,1172,6541,7713,30.75198659635003
2012-08-31,38.0,28.0,5.0,26.0,,0.8,10.0,16.0,39.0,23.0,1019.0,5.0,18.0,0.0,4.0,1.0,33.0,2012/08/31,2012,8,31,4,1433,5917,7350,35.84755693675112
2012-09-01,31.0,25.0,3.611111111111111,25.0,0.0,0.74,10.0,38.0,39.0,22.0,1017.0,5.0,18.0,0.0,5.0,1.0,28.0,2012/09/01,2012,9,1,5,2352,3788,6140,30.192877684130373
2012-09-02,32.0,27.0,3.888888888888889,24.0,8.0,0.87,9.625,61.0,32.0,22.0,1019.0,5.0,18.0,0.0,6.0,0.0,29.5,2012/09/02,2012,9,2,6,2613,3197,5810,31.860307635939677
2012-09-03,28.0,24.0,4.166666666666667,23.0,19.0,0.91,5.25,82.0,29.0,24.0,1018.0,5.0,18.0,1.0,0.0,0.0,26.0,2012/09/03,2012,9,3,0,1965,4069,6034,27.94584211634554
2012-09-04,34.0,25.0,4.166666666666667,24.0,3.0,0.93,7.375,70.0,35.0,23.0,1017.0,5.0,18.0,0.0,1.0,1.0,29.5,2012/09/04,2012,9,4,1,867,5997,6864,31.86481488075787
2012-09-05,29.0,24.0,5.0,24.0,6.0,0.86,9.125,57.0,33.0,23.0,1011.0,5.0,18.0,0.0,2.0,1.0,26.5,2012/09/05,2012,9,5,2,832,6280,7112,28.473606155041107
2012-09-06,32.0,23.0,3.0555555555555554,22.0,8.0,0.98,7.75,53.0,38.0,22.0,1012.0,5.0,18.0,0.0,3.0,1.0,27.5,2012/09/06,2012,9,6,3,611,5592,6203,29.653764887282588
2012-09-07,31.0,22.0,3.611111111111111,21.0,0.0,0.97,8.5,29.0,38.0,21.0,1013.0,5.0,18.0,0.0,4.0,1.0,26.5,2012/09/07,2012,9,7,4,1045,6459,7504,28.530234037251795
2012-09-08,30.0,22.0,7.222222222222222,22.0,15.0,0.95,8.75,49.0,32.0,20.0,1010.0,5.0,18.0,0.0,5.0,1.0,26.0,2012/09/08,2012,9,8,5,1557,4419,5976,27.823196633110193
2012-09-09,26.0,18.0,5.0,19.0,0.0,0.86,9.0,11.0,27.0,15.0,1015.0,5.0,18.0,0.0,6.0,0.0,22.0,2012/09/09,2012,9,9,6,2570,5657,8227,23.36856330616494
2012-09-10,24.0,17.0,6.666666666666666,14.0,,0.79,10.0,14.0,25.0,11.0,1021.0,5.0,18.0,0.0,0.0,0.0,20.5,2012/09/10,2012,9,10,0,1118,6407,7525,21.46933058041558
2012-09-11,25.0,16.0,2.5,17.0,,0.81,10.0,2.0,29.0,10.0,1027.0,5.0,18.0,0.0,1.0,1.0,20.5,2012/09/11,2012,9,11,1,1070,6697,7767,22.107133314949284
2012-09-12,27.0,17.0,3.0555555555555554,18.0,,0.76,10.0,0.0,29.0,13.0,1028.0,5.0,18.0,0.0,2.0,1.0,22.0,2012/09/12,2012,9,12,2,1050,6820,7870,23.628038941848796
2012-09-13,26.0,16.0,3.0555555555555554,19.0,,0.85,10.0,0.0,30.0,16.0,1028.0,5.0,18.0,0.0,3.0,1.0,21.0,2012/09/13,2012,9,13,3,1054,6750,7804,22.532452406315382
2012-09-14,27.0,18.0,3.611111111111111,17.0,,0.97,7.75,30.0,33.0,17.0,1025.0,5.0,18.0,0.0,4.0,1.0,22.5,2012/09/14,2012,9,14,4,1379,6630,8009,24.09651764557557
2012-09-15,25.0,18.0,5.833333333333333,17.0,,0.73,10.0,18.0,25.0,15.0,1023.0,5.0,18.0,0.0,5.0,1.0,21.5,2012/09/15,2012,9,15,5,3160,5554,8714,22.70942102259361
2012-09-16,26.0,17.0,3.0555555555555554,18.0,0.0,0.71,10.0,11.0,26.0,12.0,1021.0,5.0,18.0,0.0,6.0,0.0,21.5,2012/09/16,2012,9,16,6,2166,5167,7333,23.08024567408209
2012-09-17,26.0,17.0,4.722222222222222,17.0,1.0,0.81,10.0,34.0,28.0,18.0,1020.0,5.0,18.0,0.0,0.0,0.0,21.5,2012/09/17,2012,9,17,0,1022,5847,6869,22.83484609015168
2012-09-18,26.0,21.0,10.833333333333334,21.0,22.0,0.93,7.625,86.0,30.0,21.0,1015.0,5.0,18.0,0.0,1.0,1.0,23.5,2012/09/18,2012,9,18,1,371,3702,4073,24.720611682972635
2012-09-19,22.0,16.0,5.833333333333333,14.0,1.0,0.85,9.375,14.0,25.0,15.0,1022.0,5.0,18.0,0.0,2.0,1.0,19.0,2012/09/19,2012,9,19,2,788,6803,7591,19.841263949804194
2012-09-20,24.0,14.0,3.611111111111111,16.0,0.0,0.86,10.0,0.0,28.0,13.0,1021.0,5.0,18.0,0.0,3.0,1.0,19.0,2012/09/20,2012,9,20,3,939,6781,7720,20.217015802858878
2012-09-21,27.0,16.0,4.722222222222222,16.0,0.0,0.84,10.0,5.0,29.0,15.0,1018.0,5.0,18.0,0.0,4.0,1.0,21.5,2012/09/21,2012,9,21,4,1250,6917,8167,22.83484609015168
2012-09-22,28.0,18.0,7.222222222222222,17.0,2.0,0.91,8.625,16.0,31.0,16.0,1014.0,5.0,18.0,0.0,5.0,1.0,23.0,2012/09/22,2012,9,22,5,2512,5883,8395,24.32657777833598
2012-09-23,22.0,15.0,5.0,12.0,0.0,0.84,10.0,3.0,24.0,11.0,1021.0,5.0,18.0,0.0,6.0,0.0,18.5,2012/09/23,2012,9,23,6,2454,5453,7907,19.397974423705705
2012-09-24,21.0,13.0,4.722222222222222,10.0,,0.73,10.0,9.0,24.0,6.0,1024.0,5.0,18.0,0.0,0.0,0.0,17.0,2012/09/24,2012,9,24,0,1001,6435,7436,17.75081714238017
2012-09-25,24.0,13.0,5.0,13.0,,0.73,10.0,9.0,25.0,10.0,1023.0,5.0,18.0,0.0,1.0,1.0,18.5,2012/09/25,2012,9,25,1,845,6693,7538,19.397974423705705
2012-09-26,28.0,17.0,5.833333333333333,14.0,0.0,0.79,9.875,25.0,31.0,16.0,1019.0,6.0,17.0,0.0,2.0,1.0,22.5,2012/09/26,2012,9,26,2,787,6946,7733,23.856683851709377
2012-09-27,27.0,19.0,3.0555555555555554,21.0,9.0,0.87,9.5,34.0,33.0,17.0,1020.0,6.0,17.0,0.0,3.0,1.0,23.0,2012/09/27,2012,9,27,3,751,6642,7393,24.723625477382214
2012-09-28,26.0,19.0,4.166666666666667,21.0,1.0,0.91,9.875,36.0,29.0,17.0,1017.0,6.0,17.0,0.0,4.0,1.0,22.5,2012/09/28,2012,9,28,4,1045,6370,7415,24.026869351933193
2012-09-29,22.0,15.0,5.0,15.0,1.0,0.89,9.875,29.0,25.0,12.0,1016.0,6.0,17.0,0.0,5.0,1.0,18.5,2012/09/29,2012,9,29,5,2589,5966,8555,19.397974423705705
2012-09-30,23.0,14.0,4.166666666666667,15.0,3.0,0.87,9.625,25.0,25.0,10.0,1013.0,6.0,17.0,0.0,6.0,0.0,18.5,2012/09/30,2012,9,30,6,2015,4874,6889,19.548043335461955
2012-10-01,19.0,13.0,2.5,12.0,0.0,0.87,10.625,20.0,25.0,12.0,1016.0,6.0,17.0,0.0,0.0,0.0,16.0,2012/10/01,2012,10,1,0,763,6015,6778,17.244403344161363
2012-10-02,24.0,17.0,2.5,20.0,5.0,0.91,6.25,79.0,31.0,21.0,1015.0,6.0,17.0,0.0,1.0,1.0,20.5,2012/10/02,2012,10,2,1,315,4324,4639,22.107133314949284
2012-10-03,29.0,22.0,3.611111111111111,23.0,1.0,0.98,6.25,56.0,33.0,22.0,1019.0,6.0,17.0,0.0,2.0,1.0,25.5,2012/10/03,2012,10,3,2,728,6844,7572,27.421804939332738
2012-10-04,27.0,21.0,3.611111111111111,23.0,2.0,0.86,9.5,43.0,28.0,21.0,1020.0,6.0,17.0,0.0,3.0,1.0,24.0,2012/10/04,2012,10,4,3,891,6437,7328,25.759161292454156
2012-10-05,28.0,18.0,3.611111111111111,18.0,0.0,0.73,10.0,1.0,30.0,14.0,1020.0,6.0,17.0,0.0,4.0,1.0,23.0,2012/10/05,2012,10,5,4,1516,6640,8156,24.6507321945351
2012-10-06,23.0,18.0,6.666666666666666,17.0,0.0,0.85,10.0,36.0,26.0,12.0,1016.0,6.0,17.0,0.0,5.0,1.0,20.5,2012/10/06,2012,10,6,5,3031,4934,7965,21.46933058041558
2012-10-07,13.0,10.0,3.611111111111111,9.0,1.0,0.73,9.625,57.0,17.0,7.0,1021.0,6.0,17.0,0.0,6.0,0.0,11.5,2012/10/07,2012,10,7,6,781,2729,3510,11.903797568465965
2012-10-08,11.0,6.0,3.611111111111111,5.0,1.0,0.93,6.5,75.0,16.0,4.0,1026.0,6.0,17.0,1.0,0.0,0.0,8.5,2012/10/08,2012,10,8,0,874,4604,5478,8.578510274708798
2012-10-09,14.0,8.0,3.611111111111111,8.0,6.0,0.93,7.625,100.0,13.0,10.0,1023.0,6.0,17.0,0.0,1.0,1.0,11.0,2012/10/09,2012,10,9,1,601,5791,6392,11.349583019506436
2012-10-10,21.0,12.0,6.111111111111111,14.0,3.0,0.92,9.0,48.0,24.0,12.0,1018.0,6.0,17.0,0.0,2.0,1.0,16.5,2012/10/10,2012,10,10,2,780,6911,7691,16.925280380562338
2012-10-11,16.0,8.0,4.166666666666667,4.0,0.0,0.81,10.0,1.0,19.0,3.0,1026.0,6.0,17.0,0.0,3.0,1.0,12.0,2012/10/11,2012,10,11,3,834,6736,7570,12.269951058696186
2012-10-12,15.0,8.0,8.333333333333334,8.0,,0.77,10.0,15.0,18.0,3.0,1031.0,6.0,17.0,0.0,4.0,1.0,11.5,2012/10/12,2012,10,12,4,1060,6222,7282,10.70645391582935
2012-10-13,15.0,5.0,4.166666666666667,4.0,,0.91,10.0,1.0,17.0,3.0,1034.0,6.0,17.0,0.0,5.0,1.0,10.0,2012/10/13,2012,10,13,5,2252,4857,7109,10.030538050460567
2012-10-14,22.0,10.0,5.833333333333333,5.0,0.0,0.98,10.0,18.0,25.0,12.0,1025.0,6.0,17.0,0.0,6.0,0.0,16.0,2012/10/14,2012,10,14,6,2080,4559,6639,16.3994754624569
2012-10-15,19.0,17.0,5.833333333333333,17.0,14.0,0.92,8.5,52.0,20.0,14.0,1013.0,6.0,17.0,0.0,0.0,0.0,18.0,2012/10/15,2012,10,15,0,760,5115,5875,18.694001120688434
2012-10-16,17.0,10.0,6.111111111111111,6.0,0.0,0.93,10.0,4.0,21.0,7.0,1014.0,6.0,17.0,0.0,1.0,1.0,13.5,2012/10/16,2012,10,16,1,922,6612,7534,13.471708015108225
2012-10-17,19.0,8.0,3.611111111111111,12.0,,0.82,10.0,9.0,24.0,8.0,1016.0,6.0,17.0,0.0,2.0,1.0,13.5,2012/10/17,2012,10,17,2,979,6482,7461,14.120655764304075
2012-10-18,21.0,11.0,6.111111111111111,10.0,0.0,0.97,7.625,25.0,25.0,14.0,1015.0,6.0,17.0,0.0,3.0,1.0,16.0,2012/10/18,2012,10,18,3,1008,6501,7509,16.349684986319986
2012-10-19,22.0,16.0,4.166666666666667,17.0,3.0,0.97,8.5,24.0,25.0,16.0,1008.0,6.0,17.0,0.0,4.0,1.0,19.0,2012/10/19,2012,10,19,4,753,4671,5424,20.107896587520862
2012-10-20,18.0,12.0,5.0,11.0,0.0,0.78,10.0,20.0,19.0,8.0,1013.0,6.0,17.0,0.0,5.0,1.0,15.0,2012/10/20,2012,10,20,5,2806,5284,8090,15.427385541246466
2012-10-21,18.0,10.0,4.722222222222222,6.0,,0.91,10.0,2.0,20.0,5.0,1021.0,6.0,17.0,0.0,6.0,0.0,14.0,2012/10/21,2012,10,21,6,2132,4692,6824,14.361464510532501
2012-10-22,22.0,9.0,3.611111111111111,10.0,,0.76,10.0,2.0,24.0,8.0,1023.0,6.0,17.0,0.0,0.0,0.0,15.5,2012/10/22,2012,10,22,0,830,6228,7058,16.337513960142186
2012-10-23,25.0,14.0,3.0555555555555554,12.0,,0.78,10.0,33.0,27.0,13.0,1021.0,6.0,17.0,0.0,1.0,1.0,19.5,2012/10/23,2012,10,23,1,841,6625,7466,20.889072603015254
2012-10-24,28.0,16.0,2.2222222222222223,17.0,,0.78,10.0,26.0,28.0,14.0,1020.0,6.0,17.0,0.0,2.0,1.0,22.0,2012/10/24,2012,10,24,2,795,6898,7693,23.785262440905598
2012-10-25,23.0,17.0,4.166666666666667,14.0,0.0,0.99,9.25,56.0,26.0,16.0,1023.0,6.0,17.0,0.0,3.0,1.0,20.0,2012/10/25,2012,10,25,3,875,6484,7359,21.22760309163867
2012-10-26,21.0,16.0,3.0555555555555554,16.0,1.0,0.99,5.625,94.0,21.0,16.0,1023.0,6.0,17.0,0.0,4.0,1.0,18.5,2012/10/26,2012,10,26,4,1182,6262,7444,19.79348606748184
2012-10-27,20.0,15.0,5.0,16.0,0.0,0.98,8.125,50.0,21.0,14.0,1017.0,6.0,17.0,0.0,5.0,1.0,17.5,2012/10/27,2012,10,27,5,2643,5209,7852,18.263520457288777
2012-10-28,16.0,13.0,8.333333333333334,11.0,1.0,0.89,8.75,90.0,15.0,10.0,1009.0,6.0,17.0,0.0,6.0,0.0,14.5,2012/10/28,2012,10,28,6,998,3461,4459,14.240873073293612
2012-10-29,14.0,8.0,13.333333333333332,4.0,103.0,0.95,6.25,100.0,11.0,10.0,1000.0,6.0,17.0,0.0,0.0,0.0,11.0,2012/10/29,2012,10,29,0,2,20,22,9.34894540838236
2012-10-30,9.0,7.0,8.61111111111111,-2.0,36.0,0.95,7.375,100.0,7.0,6.0,996.0,6.0,17.0,0.0,1.0,1.0,8.0,2012/10/30,2012,10,30,1,87,1009,1096,6.522425556208281
2012-10-31,11.0,4.0,5.833333333333333,2.0,1.0,0.91,10.0,66.0,12.0,4.0,1004.0,6.0,17.0,0.0,2.0,1.0,7.5,2012/10/31,2012,10,31,2,419,5147,5566,6.647741414972883
2012-11-01,12.0,6.0,6.111111111111111,2.0,1.0,0.93,10.0,60.0,12.0,2.0,1007.0,6.0,17.0,0.0,3.0,1.0,9.0,2012/11/01,2012,11,1,3,466,5520,5986,8.291349466927056
2012-11-02,11.0,4.0,7.777777777777778,2.0,0.0,0.8,9.0,29.0,10.0,1.0,1013.0,6.0,17.0,0.0,4.0,1.0,7.5,2012/11/02,2012,11,2,4,618,5229,5847,6.1232984467039095
2012-11-03,10.0,4.0,7.777777777777778,-3.0,,0.96,10.0,33.0,9.0,0.0,1019.0,6.0,17.0,0.0,5.0,1.0,7.0,2012/11/03,2012,11,3,5,1029,4109,5138,5.537284025630104
2012-11-04,10.0,4.0,3.611111111111111,0.0,,0.96,7.0,10.0,12.0,0.0,1019.0,6.0,17.0,0.0,6.0,0.0,7.0,2012/11/04,2012,11,4,6,1201,3906,5107,6.915866627830217
2012-11-05,9.0,0.0,4.722222222222222,-4.0,,0.99,6.5,13.0,10.0,2.0,1023.0,6.0,17.0,0.0,0.0,0.0,4.5,2012/11/05,2012,11,5,0,378,4881,5259,3.6285145096815494
2012-11-06,10.0,0.0,3.333333333333333,-3.0,0.0,0.97,7.75,8.0,10.0,6.0,1023.0,6.0,17.0,0.0,1.0,1.0,5.0,2012/11/06,2012,11,6,1,466,5220,5686,4.845710501297507
2012-11-07,8.0,4.0,6.111111111111111,0.0,1.0,0.73,8.0,80.0,7.0,1.0,1015.0,6.0,17.0,0.0,2.0,1.0,6.0,2012/11/07,2012,11,7,2,326,4709,5035,4.837777101472941
2012-11-08,11.0,3.0,6.666666666666666,-2.0,1.0,0.66,10.0,18.0,10.0,0.0,1020.0,6.0,17.0,0.0,3.0,1.0,7.0,2012/11/08,2012,11,8,3,340,4975,5315,5.828006222991192
2012-11-09,13.0,0.0,4.722222222222222,-5.0,0.0,0.96,10.0,6.0,13.0,4.0,1025.0,6.0,16.0,0.0,4.0,1.0,6.5,2012/11/09,2012,11,9,4,709,5283,5992,5.888082930913328
2012-11-10,19.0,6.0,2.5,4.0,,0.97,8.75,22.0,18.0,8.0,1029.0,6.0,16.0,0.0,5.0,1.0,12.5,2012/11/10,2012,11,10,5,2090,4446,6536,13.462280033548538
2012-11-11,22.0,8.0,4.166666666666667,6.0,,1.0,7.5,29.0,24.0,10.0,1031.0,6.0,16.0,0.0,6.0,0.0,15.0,2012/11/11,2012,11,11,6,2290,4562,6852,15.629070571049622
2012-11-12,23.0,11.0,5.833333333333333,9.0,0.0,0.94,10.0,13.0,25.0,15.0,1030.0,6.0,16.0,1.0,0.0,0.0,17.0,2012/11/12,2012,11,12,0,1097,5172,6269,17.54673829157266
2012-11-13,17.0,6.0,5.555555555555555,2.0,12.0,0.89,9.375,50.0,16.0,15.0,1031.0,6.0,16.0,0.0,1.0,1.0,11.5,2012/11/13,2012,11,13,1,327,3767,4094,11.307013885522622
